iter	RMSE
1512	0.09772575796
1513	0.09770221655
1514	0.09767979823
1515	0.09765387033
1516	0.0976331248
1517	0.09761284675
1518	0.09759856101
1519	0.09758212732
1520	0.09755610849
1521	0.0975417962
1522	0.09752346415
1523	0.09750428012
1524	0.0974689125
1525	0.09742773579
1526	0.0973897172
1527	0.09737431817
1528	0.09735127927
1529	0.09733724738
1530	0.09731488704
1531	0.09728511976
1532	0.09726475214
1533	0.09724995625
1534	0.09722803429
1535	0.09720887485
1536	0.09719787453
1537	0.09718658386
1538	0.09716583581
1539	0.09715211537
1540	0.09711907332
1541	0.09709107603
1542	0.09705940909
1543	0.09704265123
1544	0.09701411811
1545	0.09700140461
1546	0.09695560051
1547	0.096943592
1548	0.09693065512
1549	0.09691955335
1550	0.0969000893
1551	0.09688730806
1552	0.09685849332
1553	0.09683481207
1554	0.0968055227
1555	0.09679298582
1556	0.09678505961
1557	0.09677865731
1558	0.0967611644
1559	0.09673852227
1560	0.09671505576
1561	0.09669114861
1562	0.09667495854
1563	0.09664702523
1564	0.09662558498
1565	0.09660875904
1566	0.09658281426
1567	0.09656063592
1568	0.09653025612
1569	0.0964979009
1570	0.09647566248
1571	0.09645672967
1572	0.09643849984
1573	0.09642582737
1574	0.09639168527
1575	0.0963777034
1576	0.0963599513
1577	0.09634613405
1578	0.09632952224
1579	0.09629903648
1580	0.09627154458
1581	0.09624860565
1582	0.0962114241
1583	0.09619262545
1584	0.09616240887
1585	0.09614795788
1586	0.09612559406
1587	0.09609775232
1588	0.09607357883
1589	0.09604607856
1590	0.09603145928
1591	0.09601104374
1592	0.09599111969
1593	0.09596729858
1594	0.09594258508
1595	0.09592303176
1596	0.09588993661
1597	0.09586780686
1598	0.0958567365
1599	0.09582882451
1600	0.0958147364
1601	0.09578352012
1602	0.09576573649
1603	0.09574535159
1604	0.09572112773
1605	0.0956929088
1606	0.09566927452
1607	0.09565889457
1608	0.09564112849
1609	0.09558846512
1610	0.09555948417
1611	0.09553551227
1612	0.0955134258
1613	0.09550306772
1614	0.09548561822
1615	0.09546026644
1616	0.09544853827
1617	0.09543318869
1618	0.09541843183
1619	0.09540361393
1620	0.0953875492
1621	0.09537316593
1622	0.09534342375
1623	0.09533458805
1624	0.09532224143
1625	0.09529790544
1626	0.09527974756
1627	0.09525475105
1628	0.09523588831
1629	0.09520819598
1630	0.09518406659
1631	0.09516871143
1632	0.09513049277
1633	0.09512158208
1634	0.09509898844
1635	0.09507936806
1636	0.09506103288
1637	0.09503672216
1638	0.09500333376
1639	0.09497300972
1640	0.0949409645
1641	0.09491384667
1642	0.09488757542
1643	0.09487397151
1644	0.09486311118
1645	0.09485367648
1646	0.09483460552
1647	0.09481772157
1648	0.09478769846
1649	0.09476922339
1650	0.09475427391
1651	0.0947200847
1652	0.09469635187
1653	0.09467775139
1654	0.09465172473
1655	0.09464286704
1656	0.09461629978
1657	0.09459618528
1658	0.0945583467
1659	0.09453614374
1660	0.09450946593
1661	0.0944956454
1662	0.09447945802
1663	0.09445263028
1664	0.09443175211
1665	0.09441471535
1666	0.09439379033
1667	0.0943674034
1668	0.09434799579
1669	0.09433563454
1670	0.09432186118
1671	0.09428847551
1672	0.09424950211
1673	0.0942242374
1674	0.09420120876
1675	0.09418394599
1676	0.09414951788
1677	0.09413941786
1678	0.09411839568
1679	0.09409872932
1680	0.09407464549
1681	0.09404500745
1682	0.09402817142
1683	0.09401504355
1684	0.0940029216
1685	0.09398202326
1686	0.09395723596
1687	0.09395127837
1688	0.09394657267
1689	0.09392919289
1690	0.09391077853
1691	0.09389118492
1692	0.0938812065
1693	0.09385382197
1694	0.09383560546
1695	0.09381311644
1696	0.09378675552
1697	0.09376260744
1698	0.09373825052
1699	0.09371802786
1700	0.09368477191
1701	0.09366504816
1702	0.09365156495
1703	0.09363190603
1704	0.09360249198
1705	0.09357628834
1706	0.0935592615
1707	0.09354439319
1708	0.09352365864
1709	0.09349589502
1710	0.09346651779
1711	0.09345108818
1712	0.09342608135
1713	0.09340954343
1714	0.09339214597
1715	0.09337825643
1716	0.0933531656
1717	0.09333661263
1718	0.09331802741
1719	0.09329061964
1720	0.09326849947
1721	0.09324226778
1722	0.09322567024
1723	0.09321162477
1724	0.09318312579
1725	0.09315853925
1726	0.09313370618
1727	0.09311530422
1728	0.09309500287
1729	0.09307250641
1730	0.09305360938
1731	0.09303310541
1732	0.09301324217
1733	0.09298770557
1734	0.0929744381
1735	0.09296083
1736	0.09294443995
1737	0.0929348352
1738	0.09291631112
1739	0.09289792883
1740	0.09285200551
1741	0.09283002299
1742	0.09280022475
1743	0.09277896672
1744	0.09275802274
1745	0.09273123497
1746	0.09271320666
1747	0.09268855878
1748	0.09265063782
1749	0.09261749114
1750	0.09260070722
1751	0.09257917038
1752	0.09256060623
1753	0.0925544676
1754	0.09253309093
1755	0.09250380781
1756	0.09248190256
1757	0.09246462531
1758	0.09243042792
1759	0.09241783478
1760	0.0923901577
1761	0.09237335017
1762	0.09234459677
1763	0.09233413243
1764	0.09231605708
1765	0.09229757227
1766	0.09228034953
1767	0.09226220176
1768	0.0922465334
1769	0.0922382354
1770	0.09221156977
1771	0.09219811217
1772	0.09216822889
1773	0.09213516503
1774	0.09212271594
1775	0.09209666385
1776	0.0920762743
1777	0.0920535589
1778	0.09203381204
1779	0.09202915867
1780	0.09201642151
1781	0.09198582773
1782	0.09196219972
1783	0.09193994927
1784	0.09192098875
1785	0.09189314465
1786	0.09187397778
1787	0.09185238577
1788	0.09183189266
1789	0.09182141994
1790	0.09179775807
1791	0.09177549174
1792	0.09175942978
1793	0.09173703446
1794	0.09171795233
1795	0.09170043501
1796	0.09168715222
1797	0.09166305544
1798	0.09165404613
1799	0.09163757912
1800	0.09162172219
1801	0.09160069312
1802	0.09158959964
1803	0.09157829554
1804	0.09155782324
1805	0.091525603
1806	0.09151402877
1807	0.09149532198
1808	0.09146380469
1809	0.09144927649
1810	0.09143048599
1811	0.09140947075
1812	0.09139621239
1813	0.09138851778
1814	0.09137653346
1815	0.09135672142
1816	0.09133024003
1817	0.09131012983
1818	0.09129011122
1819	0.09127515919
1820	0.09125433724
1821	0.09124236395
1822	0.09121523711
1823	0.09120551598
1824	0.0911859635
1825	0.09116764046
1826	0.09114472904
1827	0.09113233351
1828	0.09110464058
1829	0.09107669722
1830	0.09104434801
1831	0.09101523432
1832	0.09099236928
1833	0.09096979795
1834	0.09095419444
1835	0.09094269417
1836	0.09093006142
1837	0.09091630776
1838	0.09090115197
1839	0.09087877336
1840	0.09085815766
1841	0.09084382863
1842	0.0908235829
1843	0.09080989798
1844	0.09079128409
1845	0.09078009589
1846	0.09075545764
1847	0.09074218135
1848	0.09072072575
1849	0.09068994856
1850	0.09067018173
1851	0.09063713904
1852	0.09061623784
1853	0.09058906232
1854	0.09056333624
1855	0.09055907244
1856	0.09054210589
1857	0.09052598535
1858	0.09048964658
1859	0.09045349629
1860	0.09043687044
1861	0.09041305079
1862	0.09039310992
1863	0.09036460153
1864	0.09034534106
1865	0.09034049925
1866	0.09031814369
1867	0.09028276367
1868	0.09025581988
1869	0.09023732788
1870	0.09021321327
1871	0.0902072688
1872	0.09020528375
1873	0.09018937726
1874	0.09016968811
1875	0.09014550488
1876	0.09011877185
1877	0.09010493735
1878	0.0900822
1879	0.0900629886
1880	0.09002848236
1881	0.09001232316
1882	0.08999455982
1883	0.08998017416
1884	0.08997336952
1885	0.08993060401
1886	0.08990345107
1887	0.08987496528
1888	0.08984710029
1889	0.08982626205
1890	0.08980726551
1891	0.08978621024
1892	0.08977249572
1893	0.08975472113
1894	0.08972487529
1895	0.08970783573
1896	0.08968715055
1897	0.08966391868
1898	0.08964720937
1899	0.08963179214
1900	0.08961520944
1901	0.08959247432
1902	0.0895721062
1903	0.08955790319
1904	0.08953219625
1905	0.08952235758
1906	0.08950712218
1907	0.08950107427
1908	0.08948383145
1909	0.08947692398
1910	0.08946620583
1911	0.08944441332
1912	0.08942708559
1913	0.08941158029
1914	0.0893875329
1915	0.08936382318
1916	0.08933896399
1917	0.08931533405
1918	0.08930810551
1919	0.08929760384
1920	0.08927386018
1921	0.08925642661
1922	0.08924189672
1923	0.08923318438
1924	0.08920305602
1925	0.08918722536
1926	0.08917143101
1927	0.08915203433
1928	0.08913633308
1929	0.08912299287
1930	0.08911399763
1931	0.08909725381
1932	0.08908793398
1933	0.08907635263
1934	0.08906256753
1935	0.08904200962
1936	0.08903245061
1937	0.08901346782
1938	0.08900750754
1939	0.08899517895
1940	0.08895646395
1941	0.08893388093
1942	0.08892348557
1943	0.08891426389
1944	0.08889160259
1945	0.08887032842
1946	0.08885741846
1947	0.08884051603
1948	0.08882676155
1949	0.08880963738
1950	0.0887919976
1951	0.08877915416
1952	0.08875359166
1953	0.08873387845
1954	0.08871874369
1955	0.0887106428
1956	0.08869094165
1957	0.08867072061
1958	0.08865181852
1959	0.08863654274
1960	0.08862732884
1961	0.08860234933
1962	0.08857847679
1963	0.08856364316
1964	0.08854636069
1965	0.08851589612
1966	0.08849818207
1967	0.08849037578
1968	0.08847389621
1969	0.08845976718
1970	0.0884339126
1971	0.08841681336
1972	0.08840587253
1973	0.08838997757
1974	0.08837320589
1975	0.08834404451
1976	0.08831220385
1977	0.08829801068
1978	0.08827908094
1979	0.08824840512
1980	0.08822564369
1981	0.08821889265
1982	0.08819985713
1983	0.0881876631
1984	0.08816634175
1985	0.0881460074
1986	0.08812624376
1987	0.08810133942
1988	0.08809011387
1989	0.08806664064
1990	0.08804813472
1991	0.08804106762
1992	0.08803052722
1993	0.08800355197
1994	0.08799920792
1995	0.08798131989
1996	0.08796052436
1997	0.08794555103
1998	0.08793614716
1999	0.08791707501
2000	0.08790515778
2001	0.08789075743
2002	0.08786804203
2003	0.08784788256
2004	0.08782107293
2005	0.08779003603
2006	0.08777162683
2007	0.08775742549
2008	0.08773514253
2009	0.08771295918
2010	0.0876912264
2011	0.08767539359
2012	0.08765620265
2013	0.08764651011
2014	0.08762819943
2015	0.08761251467
2016	0.08759903025
2017	0.08757441423
2018	0.08754098919
2019	0.08751111265
2020	0.08749562579
2021	0.08746471717
2022	0.08744028292
2023	0.08742419042
2024	0.08739921121
2025	0.08738153654
2026	0.08736322195
2027	0.08733168577
2028	0.08731389112
2029	0.08729832267
2030	0.08728554637
2031	0.08727790962
2032	0.08725549522
2033	0.08723609317
2034	0.08722128737
2035	0.08720463662
2036	0.0871865687
2037	0.08717561509
2038	0.08715751679
2039	0.08714762245
2040	0.0871250843
2041	0.0871100442
2042	0.08708365889
2043	0.08706175342
2044	0.08704442067
2045	0.08703092666
2046	0.08701524279
2047	0.08699443289
2048	0.08697182567
2049	0.08695002338
2050	0.08691601217
2051	0.08689778614
2052	0.08688458392
2053	0.08688097867
2054	0.08686089426
2055	0.08684977102
2056	0.08684047612
2057	0.0868093605
2058	0.08679557001
2059	0.08677514872
2060	0.08675350884
2061	0.08671924982
2062	0.08668933199
2063	0.08667939476
2064	0.08666535465
2065	0.08665342891
2066	0.08662876658
2067	0.08661306662
2068	0.08660422913
2069	0.0865766671
2070	0.08656779607
2071	0.08655465171
2072	0.08653581836
2073	0.08652981212
2074	0.08651654629
2075	0.08649151146
2076	0.08647684904
2077	0.08646918605
2078	0.08645525282
2079	0.08644490711
2080	0.08642944137
2081	0.08640455665
2082	0.08640077909
2083	0.08638624369
2084	0.0863690367
2085	0.08635113259
2086	0.08632254487
2087	0.08629830064
2088	0.08627705288
2089	0.08625093633
2090	0.08623977234
2091	0.08622578343
2092	0.08621918745
2093	0.08620531171
2094	0.0861911825
2095	0.08617243654
2096	0.08616217973
2097	0.08614446925
2098	0.08613127494
2099	0.08611557001
2100	0.08609982232
2101	0.08607465961
2102	0.08605711128
2103	0.08603762755
2104	0.08602600273
2105	0.08601281678
2106	0.08599165294
2107	0.08596633826
2108	0.08595322741
2109	0.0859413492
2110	0.08593210231
2111	0.08590634873
2112	0.08588527445
2113	0.08586792958
2114	0.08585820741
2115	0.08583352195
2116	0.08581569379
2117	0.08580767828
2118	0.08578612137
2119	0.08576611857
2120	0.08575224177
2121	0.08572815043
2122	0.08570483957
2123	0.08568763861
2124	0.08567357312
2125	0.08564475226
2126	0.08561761058
2127	0.0855975177
2128	0.08558020645
2129	0.08557101711
2130	0.08555875034
2131	0.08554298205
2132	0.08554206409
2133	0.08552762167
2134	0.0855097913
2135	0.08549835529
2136	0.08546068349
2137	0.08545006558
2138	0.08543359022
2139	0.08541095001
2140	0.08538706547
2141	0.08536533184
2142	0.085346003
2143	0.08532259742
2144	0.08529889972
2145	0.08528961448
2146	0.08528178225
2147	0.08526287357
2148	0.08524695456
2149	0.0852375438
2150	0.08521071111
2151	0.08520347794
2152	0.08518949399
2153	0.08517723542
2154	0.08517138071
2155	0.08516216621
2156	0.08514156845
2157	0.08511399448
2158	0.08509948046
2159	0.08507133199
2160	0.08506250743
2161	0.08505440799
2162	0.08504406502
2163	0.08502748405
2164	0.08499585531
2165	0.0849821559
2166	0.08497295889
2167	0.08494776503
2168	0.08493517632
2169	0.08492544718
2170	0.08491325207
2171	0.08488204311
2172	0.08486696753
2173	0.08484848378
2174	0.08482091688
2175	0.08480514311
2176	0.08478591887
2177	0.08476967516
2178	0.08475289535
2179	0.08473187351
2180	0.08472398427
2181	0.08471298693
2182	0.08469661283
2183	0.0846801932
2184	0.08467116543
2185	0.08466164586
2186	0.08464061833
2187	0.08463319379
2188	0.08461667355
2189	0.08460207262
2190	0.08458873322
2191	0.08456500795
2192	0.08455151209
2193	0.08453284839
2194	0.08452066935
2195	0.08450585882
2196	0.0844885444
2197	0.08447661029
2198	0.08446228364
2199	0.08444400155
2200	0.08442564989
2201	0.08440853788
2202	0.08439324421
2203	0.08438319256
2204	0.08436828648
2205	0.0843543538
2206	0.08433998755
2207	0.08431503567
2208	0.08429310603
2209	0.08427289946
2210	0.08424625356
2211	0.08423194316
2212	0.0841948207
2213	0.08417722457
2214	0.084147137
2215	0.08412462854
2216	0.08410684944
2217	0.084093197
2218	0.08406821364
2219	0.08404247264
2220	0.08403142747
2221	0.08401011708
2222	0.08398942061
2223	0.08396661631
2224	0.08395192292
2225	0.08393766768
2226	0.08391959642
2227	0.08389753669
2228	0.08387588548
2229	0.08385818722
2230	0.08384721463
2231	0.08383167184
2232	0.08381022742
2233	0.08379970168
2234	0.0837839413
2235	0.08376627008
2236	0.08375443813
2237	0.08374584689
2238	0.08372291294
2239	0.08370521935
2240	0.08369815896
2241	0.08366545613
2242	0.08364860544
2243	0.08363728038
2244	0.08362690968
2245	0.08360726356
2246	0.08358970937
2247	0.08355931507
2248	0.08353445772
2249	0.08351316703
2250	0.08349794469
2251	0.08349463213
2252	0.08347187956
2253	0.08345192644
2254	0.08344102592
2255	0.08342941165
2256	0.08340917437
2257	0.08340014908
2258	0.08338494365
2259	0.08336853786
2260	0.08335369371
2261	0.08334782814
2262	0.08333205324
2263	0.08332080242
2264	0.08329800593
2265	0.08327709937
2266	0.08324879819
2267	0.08321897716
2268	0.08319578816
2269	0.08318136536
2270	0.08317180084
2271	0.08316040062
2272	0.08314451586
2273	0.08312460313
2274	0.08310629355
2275	0.08309185937
2276	0.08307284516
2277	0.08305388765
2278	0.0830353528
2279	0.08301671444
2280	0.08300852801
2281	0.08299046212
2282	0.08296910555
2283	0.08294571529
2284	0.08292069024
2285	0.08290503607
2286	0.08289049952
2287	0.08286247853
2288	0.08284316641
2289	0.08281485954
2290	0.0827968739
2291	0.08277985004
2292	0.08275756897
2293	0.08273927613
2294	0.08271190211
2295	0.08269516414
2296	0.08268539597
2297	0.08267037076
2298	0.08265257297
2299	0.0826270396
2300	0.08261301526
2301	0.08259702753
2302	0.08258361314
2303	0.08256750609
2304	0.0825481921
2305	0.08253885939
2306	0.0825239645
2307	0.08251503255
2308	0.08249851408
2309	0.08248387828
2310	0.08246557323
2311	0.08245561842
2312	0.08244405415
2313	0.0824216917
2314	0.08240756765
2315	0.08239850778
2316	0.08237093647
2317	0.08236197223
2318	0.08233466642
2319	0.08231859716
2320	0.08230114312
2321	0.08227650615
2322	0.08226437078
2323	0.08225335782
2324	0.0822391253
2325	0.08222975841
2326	0.08222138658
2327	0.08221229004
2328	0.08219268587
2329	0.0821772055
2330	0.08216307515
2331	0.08214776706
2332	0.08212586239
2333	0.08211823626
2334	0.08208252818
2335	0.08206301661
2336	0.082044532
2337	0.08201577536
2338	0.08200377344
2339	0.08199408968
2340	0.0819773749
2341	0.08196481797
2342	0.08195207811
2343	0.08193605429
2344	0.08192237806
2345	0.08189637468
2346	0.0818856296
2347	0.08187403532
2348	0.08185777038
2349	0.0818461577
2350	0.0818315425
2351	0.08182039583
2352	0.08180190422
2353	0.08179503435
2354	0.08177689555
2355	0.08176476643
2356	0.0817511525
2357	0.08173301157
2358	0.08171581129
2359	0.08169226352
2360	0.08167289259
2361	0.08165721841
2362	0.08164166732
2363	0.08162473108
2364	0.08160927183
2365	0.08158446968
2366	0.08156026846
2367	0.08153339757
2368	0.08152097171
2369	0.08150932415
2370	0.08150198604
2371	0.08147995814
2372	0.08146835261
2373	0.08144729574
2374	0.08143522398
2375	0.08142690648
2376	0.08140798533
2377	0.08139104563
2378	0.08136581335
2379	0.08134604219
2380	0.08131756038
2381	0.08129050931
2382	0.08127816777
2383	0.08125911061
2384	0.08124475034
2385	0.08123118759
2386	0.08121377342
2387	0.08119599585
2388	0.0811840041
2389	0.08116390585
2390	0.0811459596
2391	0.0811336039
2392	0.08112336542
2393	0.08110173686
2394	0.0810891034
2395	0.08107783066
2396	0.08106184924
2397	0.08103889861
2398	0.08102126369
2399	0.081002195
2400	0.0809819937
2401	0.08097049803
2402	0.08095466266
2403	0.08093555962
2404	0.08091535748
2405	0.08089533002
2406	0.08087856249
2407	0.0808582372
2408	0.08084755868
2409	0.08082295977
2410	0.0808127377
2411	0.08080491324
2412	0.08078684358
2413	0.08077212525
2414	0.08076019766
2415	0.08074165209
2416	0.08073681601
2417	0.08072184013
2418	0.08069709924
2419	0.08069087464
2420	0.08068275965
2421	0.08066927416
2422	0.08066189543
2423	0.08065250664
2424	0.08063445083
2425	0.08061841415
2426	0.08061095632
2427	0.08060069436
2428	0.0805953301
2429	0.08058345441
2430	0.08055892664
2431	0.08054411508
2432	0.08053393401
2433	0.08050806522
2434	0.0804925519
2435	0.08048197623
2436	0.08047075444
2437	0.08046465019
2438	0.08043051727
2439	0.08041400291
2440	0.08039849867
2441	0.08038313636
2442	0.08037896591
2443	0.0803581858
2444	0.08034819183
2445	0.08033316901
2446	0.08032721126
2447	0.08031064059
2448	0.08029773884
2449	0.08028603254
2450	0.08027689595
2451	0.08026228109
2452	0.08025116782
2453	0.08023294697
2454	0.08021578419
2455	0.08019723613
2456	0.0801815472
2457	0.08016521458
2458	0.08015274066
2459	0.08014632564
2460	0.08013251454
2461	0.0801126711
2462	0.08008955156
2463	0.08006243648
2464	0.08004519735
2465	0.08003376053
2466	0.08002198958
2467	0.08000149823
2468	0.07999030234
2469	0.07998157668
2470	0.07996592785
2471	0.07994808503
2472	0.07991925747
2473	0.07990270847
2474	0.07988322615
2475	0.07985785385
2476	0.07984315268
2477	0.07983299513
2478	0.07982762996
2479	0.07980979665
2480	0.07980064856
2481	0.07978673579
2482	0.07976564589
2483	0.0797500852
2484	0.07974470314
2485	0.07973941738
2486	0.0797339711
2487	0.07972181022
2488	0.07971120562
2489	0.07970436756
2490	0.07969612787
2491	0.07968770996
2492	0.07966563155
2493	0.07963448848
2494	0.07961601758
2495	0.07959927185
2496	0.07957774475
2497	0.0795616322
2498	0.0795467963
2499	0.0795407516
2500	0.07953865232
2501	0.07952737399
2502	0.07951228887
2503	0.07949306928
2504	0.07947313321
2505	0.07944847398
2506	0.07942755236
2507	0.07942172093
2508	0.07940436806
2509	0.07939434144
2510	0.07937279395
2511	0.07935073593
2512	0.0793204864
2513	0.07930142103
2514	0.07928070434
2515	0.07926589505
2516	0.07925436806
2517	0.07923979292
2518	0.07922491111
2519	0.07920307526
2520	0.07918473563
2521	0.07916528111
2522	0.07914563103
2523	0.07913469059
2524	0.07911291306
2525	0.07910033937
2526	0.07908273339
2527	0.07906255556
2528	0.07904156318
2529	0.07903025907
2530	0.07902303495
2531	0.07901791187
2532	0.07899895968
2533	0.0789905506
2534	0.07897493757
2535	0.07895719368
2536	0.07895259245
2537	0.07892980757
2538	0.07892274412
2539	0.07890974648
2540	0.07889534779
2541	0.07887988138
2542	0.07886457953
2543	0.07884136958
2544	0.0788283411
2545	0.07881655387
2546	0.07880866829
2547	0.07880330688
2548	0.07879592494
2549	0.07876745548
2550	0.07875956075
2551	0.07873821606
2552	0.0787204915
2553	0.07870830873
2554	0.0786920146
2555	0.07868508378
2556	0.07866999736
2557	0.07866132442
2558	0.07864234768
2559	0.07863134596
2560	0.07862077163
2561	0.0786014407
2562	0.07859783783
2563	0.07858667334
2564	0.07856287093
2565	0.07854031126
2566	0.07851806822
2567	0.07849641358
2568	0.07849454502
2569	0.07848191354
2570	0.07847365134
2571	0.07846255631
2572	0.07844247353
2573	0.07843098632
2574	0.07841592746
2575	0.07840216465
2576	0.07839662565
2577	0.07838735748
2578	0.07837470335
2579	0.07835329769
2580	0.07833562549
2581	0.078326503
2582	0.07830339966
2583	0.07828232137
2584	0.078267728
2585	0.07826355433
2586	0.07825646941
2587	0.07824244163
2588	0.0782201456
2589	0.07820858697
2590	0.0781906478
2591	0.07818249862
2592	0.07816006143
2593	0.07813870125
2594	0.078130444
2595	0.07811446841
2596	0.07809270622
2597	0.07808180704
2598	0.07806149274
2599	0.0780469149
2600	0.07803417289
2601	0.07802361394
2602	0.07801447262
2603	0.07799900188
2604	0.07798914986
2605	0.07797932151
2606	0.07796555671
2607	0.0779598448
2608	0.07794671291
2609	0.07792241068
2610	0.07791611265
2611	0.07790563652
2612	0.07788636958
2613	0.07787723455
2614	0.07787200438
2615	0.07785555026
2616	0.07784180156
2617	0.07781968817
2618	0.0778028745
2619	0.0777966498
2620	0.07778535724
2621	0.0777688842
2622	0.07776064331
2623	0.07774802357
2624	0.07773601176
2625	0.07772861118
2626	0.07771047973
2627	0.0776926022
2628	0.07768096778
2629	0.07766444371
2630	0.07764471694
2631	0.07763756589
2632	0.07761556694
2633	0.07759328778
2634	0.07757942745
2635	0.07756395429
2636	0.07754589625
2637	0.07753232794
2638	0.07751807141
2639	0.07750710847
2640	0.07749605609
2641	0.07747948701
2642	0.07746816231
2643	0.07743828707
2644	0.07742198363
2645	0.07741334156
2646	0.07739806702
2647	0.07738253941
2648	0.07736448913
2649	0.0773537099
2650	0.07733585212
2651	0.07732085136
2652	0.07730975941
2653	0.07729934879
2654	0.07728851721
2655	0.07727265436
2656	0.07725421892
2657	0.0772433465
2658	0.07723257884
2659	0.07720944753
2660	0.07720631023
2661	0.07719741211
2662	0.07718512803
2663	0.07716836469
2664	0.07714887293
2665	0.07714124127
2666	0.07712712728
2667	0.07711586178
2668	0.07709110598
2669	0.07708088258
2670	0.077059106
2671	0.07704216766
2672	0.07703391926
2673	0.07703017099
2674	0.07701176919
2675	0.07698860862
2676	0.07698080863
2677	0.0769635479
2678	0.07694529471
2679	0.07693304398
2680	0.07691222571
2681	0.07690386872
2682	0.07689257831
2683	0.07686712018
2684	0.07685927724
2685	0.07684697414
2686	0.07683142171
2687	0.07680950051
2688	0.07680187491
2689	0.07679322333
2690	0.07677680775
2691	0.07676367228
2692	0.07675409879
2693	0.07674085248
2694	0.07673134897
2695	0.07671898357
2696	0.07670442037
2697	0.0766980122
2698	0.07668014815
2699	0.07666712833
2700	0.07665752027
2701	0.07664169769
2702	0.07662366057
2703	0.07661201786
2704	0.07660577692
2705	0.07658862515
2706	0.07657594735
2707	0.07656532692
2708	0.07654544661
2709	0.07653467013
2710	0.0765137985
2711	0.07650194056
2712	0.07648913775
2713	0.07648064521
2714	0.07646706853
2715	0.07645056736
2716	0.07642996519
2717	0.07640675372
2718	0.0763952871
2719	0.07637610898
2720	0.07636403433
2721	0.07634479677
2722	0.07633476923
2723	0.07631561264
2724	0.07629832943
2725	0.07628976284
2726	0.0762810761
2727	0.07627160839
2728	0.07625422628
2729	0.07624153054
2730	0.07623281525
2731	0.0762063489
2732	0.07619544455
2733	0.07618101874
2734	0.07617628207
2735	0.07616872435
2736	0.0761513152
2737	0.07613262765
2738	0.0761169866
2739	0.07610360569
2740	0.07608594435
2741	0.07606516023
2742	0.07604719672
2743	0.07603699709
2744	0.07602531011
2745	0.07600071161
2746	0.07599298781
2747	0.07598573007
2748	0.07596891065
2749	0.07595207383
2750	0.07593081932
2751	0.0759038547
2752	0.07589294064
2753	0.07587209781
2754	0.07585630292
2755	0.07584623559
2756	0.07583515021
2757	0.07582046935
2758	0.0758114483
2759	0.07578884922
2760	0.07576292276
2761	0.07574526182
2762	0.07572923133
2763	0.07572480856
2764	0.0757084555
2765	0.07569261762
2766	0.07568624969
2767	0.07567684928
2768	0.07566101097
2769	0.07564424246
2770	0.07563653099
2771	0.07561302267
2772	0.07560010772
2773	0.07558855827
2774	0.07558361748
2775	0.07556749511
2776	0.07555919136
2777	0.07554248858
2778	0.07551865891
2779	0.07550941318
2780	0.07548927191
2781	0.07547341694
2782	0.07546375752
2783	0.07544716754
2784	0.07543051541
2785	0.07541365114
2786	0.0754066437
2787	0.07539812801
2788	0.07537645763
2789	0.07535403761
2790	0.07533523352
2791	0.07532130035
2792	0.07531894721
2793	0.07530792495
2794	0.07529669059
2795	0.07528239507
2796	0.07526747699
2797	0.07525151683
2798	0.07524258029
2799	0.07523454764
2800	0.07521990011
2801	0.0752114952
2802	0.07520385676
2803	0.07518031206
2804	0.07516697783
2805	0.07515150033
2806	0.07513949916
2807	0.07512103317
2808	0.07510251153
2809	0.07509612632
2810	0.07508134103
2811	0.07506143079
2812	0.07505817973
2813	0.07504018648
2814	0.07502783216
2815	0.07501436809
2816	0.07499675603
2817	0.07498054353
2818	0.07496957573
2819	0.07495444629
2820	0.07494032458
2821	0.07493105394
2822	0.07491605346
2823	0.07490036717
2824	0.07488465676
2825	0.07488350927
2826	0.07485575961
2827	0.07484174748
2828	0.07483239494
2829	0.07481683655
2830	0.07480288782
2831	0.07479311702
2832	0.07478639369
2833	0.07477178273
2834	0.07476512942
2835	0.07474317532
2836	0.07472532256
2837	0.07471700674
2838	0.07470867542
2839	0.07468878856
2840	0.07467431633
2841	0.0746519484
2842	0.07463591672
2843	0.07462668405
2844	0.07460768248
2845	0.07459193834
2846	0.07458821154
2847	0.07457373709
2848	0.07455529521
2849	0.07453741016
2850	0.0745174185
2851	0.0745079906
2852	0.07449211666
2853	0.07448136863
2854	0.07447321839
2855	0.07446926385
2856	0.07445399536
2857	0.07444558851
2858	0.07441890595
2859	0.07441094354
2860	0.07439007818
2861	0.07437152688
2862	0.07435446492
2863	0.07433092706
2864	0.07432015638
2865	0.07430865463
2866	0.07430087741
2867	0.07429177867
2868	0.07427898247
2869	0.07427221682
2870	0.07426203735
2871	0.07423784301
2872	0.07422406716
2873	0.07420895049
2874	0.07419871701
2875	0.07419646103
2876	0.07417996892
2877	0.07415957811
2878	0.07414439762
2879	0.0741275162
2880	0.07410694869
2881	0.07409620658
2882	0.07408348986
2883	0.07406927115
2884	0.07405422797
2885	0.07404702655
2886	0.07403735871
2887	0.07402640862
2888	0.07400427878
2889	0.07399947853
2890	0.07398343413
2891	0.07397236136
2892	0.07396884215
2893	0.07396279474
2894	0.07394842023
2895	0.0739247738
2896	0.07390983685
2897	0.07389331989
2898	0.07388096494
2899	0.07385856145
2900	0.07384481962
2901	0.07382914837
2902	0.07382891756
2903	0.07380848389
2904	0.07380124632
2905	0.07378411686
2906	0.07376990287
2907	0.07376170493
2908	0.07374636965
2909	0.0737322068
2910	0.07372273132
2911	0.07370733668
